subject,object,verb,sentence,paragraph,scores,sentence_novel,paragraph_novel,affectedness
The boxer,His opponent,thumped,The boxer thumped his opponent with a powerful punch.,"The referee signaled the start of the main event. The crowd was ecstatic, voices blending into a sea of sound. The boxer thumped his opponent with a powerful punch. The force sent his challenger reeling backward. Cheers erupted as the round came to a close.","[5, 5, 5, 5, 5, 5, 1, 2]",The boxer <|novelverb_past|> his opponent with a powerful punch.,"The referee signaled the start of the main event. The crowd was ecstatic, voices blending into a sea of sound. The boxer <|novelverb_past|> his opponent with a powerful punch. The force sent his challenger reeling backward. Cheers erupted as the round came to a close.",high
The assassin,The wealthy businessman,killed,The assassin killed the wealthy businessman in his office.,The elusive assassin had been planning his attack for weeks. Everything was meticulously plotted to ensure a clean getaway. The assassin killed the wealthy businessman in his office. It sent shockwaves through the corporate world. Authorities scrambled to find any leads.,"[5, 5, 5, 5, 5, 5, 5, 5]",The assassin <|novelverb_past|> the wealthy businessman in his office.,The elusive assassin had been planning his attack for weeks. Everything was meticulously plotted to ensure a clean getaway. The assassin <|novelverb_past|> the wealthy businessman in his office. It sent shockwaves through the corporate world. Authorities scrambled to find any leads.,high
The criminal,The victim,stabbed,The criminal stabbed the victim in a crowded market.,"The market was bustling with people going about their shopping. Amid the crowd, tensions boiled over between two individuals. The criminal stabbed the victim in a crowded market. Panic erupted, and shoppers ran for safety. The authorities arrived quickly but found the attacker had vanished.","[5, 5, 5, 5, 5, 5, 2, 1]",The criminal <|novelverb_past|> the victim in a crowded market.,"The market was bustling with people going about their shopping. Amid the crowd, tensions boiled over between two individuals. The criminal <|novelverb_past|> the victim in a crowded market. Panic erupted, and shoppers ran for safety. The authorities arrived quickly but found the attacker had vanished.",high
The arsonist,The abandoned warehouse,burned,The arsonist burned the abandoned warehouse to the ground.,"Late at night, the arsonist prowled the edges of the industrial district. He had been targeting neglected buildings for months. The arsonist burned the abandoned warehouse to the ground. Flames engulfed the structure, lighting up the night sky. Firefighters arrived, but the building was beyond saving.","[5, 5, 5, 5, 5, 5, 5, 5]",The arsonist <|novelverb_past|> the abandoned warehouse to the ground.,"Late at night, the arsonist prowled the edges of the industrial district. He had been targeting neglected buildings for months. The arsonist <|novelverb_past|> the abandoned warehouse to the ground. Flames engulfed the structure, lighting up the night sky. Firefighters arrived, but the building was beyond saving.",high
The group,The neighborhood,terrorized,The group terrorized the neighborhood with vandalism and violence.,The usually peaceful community had recently been on edge. Incidents of graffiti and stolen property were rising. The group terrorized the neighborhood with vandalism and violence. Fearful residents demanded action from law enforcement. Extra patrols were soon put in place to restore order.,"[5, 5, 5, 5, 5, 5, 1, 2]",The group <|novelverb_past|> the neighborhood with vandalism and violence.,The usually peaceful community had recently been on edge. Incidents of graffiti and stolen property were rising. The group <|novelverb_past|> the neighborhood with vandalism and violence. Fearful residents demanded action from law enforcement. Extra patrols were soon put in place to restore order.,high
The thief,The cherished jewels,robbed,The thief robbed the old woman of her cherished jewels.,"The thief had been watching the woman's house for weeks, waiting for the right moment. He struck when she was out visiting friends. The thief robbed the old woman of her cherished jewels. Heartbroken, she reported the theft to the police. Investigators worked through night to track down leads.","[5, 5, 5, 5, 5, 5, 5, 5]",The thief <|novelverb_past|> the old woman of her cherished jewels.,"The thief had been watching the woman's house for weeks, waiting for the right moment. He struck when she was out visiting friends. The thief <|novelverb_past|> the old woman of her cherished jewels. Heartbroken, she reported the theft to the police. Investigators worked through night to track down leads.",high
The earthquake,The city,shook,The earthquake shook the city to its core.,"People were going about their daily routines when it hit without warning. Buildings swayed, and objects tumbled from shelves. The earthquake shook the city to its core. In minutes, the infrastructure was severely damaged. Rescue teams rushed to search for survivors amidst the rubble.","[5, 5, 1, 5, 5, 5, 1, 5]",The earthquake <|novelverb_past|> the city to its core.,"People were going about their daily routines when it hit without warning. Buildings swayed, and objects tumbled from shelves. The earthquake <|novelverb_past|> the city to its core. In minutes, the infrastructure was severely damaged. Rescue teams rushed to search for survivors amidst the rubble.",high
The demolition crew,The old building,crushed,The demolition crew crushed the old building under tons of steel.,"After a thorough site inspection, the gates were locked and the area cleared. The machinery growled to life, ready for action. The demolition crew crushed the old building under tons of steel. Dust and debris filled the air as the structure fell. Plans for new construction were already underway.","[5, 5, 5, 5, 5, 5, 5, 5]",The demolition crew <|novelverb_past|> the old building under tons of steel.,"After a thorough site inspection, the gates were locked and the area cleared. The machinery growled to life, ready for action. The demolition crew <|novelverb_past|> the old building under tons of steel. Dust and debris filled the air as the structure fell. Plans for new construction were already underway.",high
The hunter,The deer,shot,The hunter shot the deer clean through the heart.,Dawn was breaking as the hunter quietly made his way through the forest. His keen eyes scanned the landscape for any movement. The hunter shot the deer clean through the heart. Pride swelled in him at his precision. He began the task of field dressing his successful capture.,"[5, 5, 5, 5, 5, 5, 2, 5]",The hunter <|novelverb_past|> the deer clean through the heart.,Dawn was breaking as the hunter quietly made his way through the forest. His keen eyes scanned the landscape for any movement. The hunter <|novelverb_past|> the deer clean through the heart. Pride swelled in him at his precision. He began the task of field dressing his successful capture.,high
The generals,The comprehensive battle plan,executed,The generals executed the comprehensive battle plan flawlessly.,High level strategizing had been ongoing for months. Each detail was scrutinized to minimize risks. The generals executed the comprehensive battle plan flawlessly. Victory was decisive and celebrated among troops. Analysts studied the results to prepare for future operations.,"[5, 5, 5, 5, 5, 5, 1, 1]",The generals <|novelverb_past|> the comprehensive battle plan flawlessly.,High level strategizing had been ongoing for months. Each detail was scrutinized to minimize risks. The generals <|novelverb_past|> the comprehensive battle plan flawlessly. Victory was decisive and celebrated among troops. Analysts studied the results to prepare for future operations.,high
The construction company,The condemned structure,demolished,The construction company demolished the condemned structure.,The decrepit building posed a safety hazard in the neighborhood. Local residents eagerly awaited its removal. The construction company demolished the condemned structure. It was replaced by a modern community center. The area quickly became a hub for daily activities and events.,"[5, 5, 5, 5, 5, 5, 3, 5]",The construction company <|novelverb_past|> the condemned structure.,The decrepit building posed a safety hazard in the neighborhood. Local residents eagerly awaited its removal. The construction company <|novelverb_past|> the condemned structure. It was replaced by a modern community center. The area quickly became a hub for daily activities and events.,high
The cobra,Its prey,strangled,The cobra strangled its prey in a tight grip.,"The jungle was a picture of tranquility, hiding lurking dangers. Below the canopy, predators silently tracked their hunts. The cobra strangled its prey in a tight grip. With precision, it ensured the end for its capture. Sated, the snake slowly slithered away to digest.","[5, 5, 1, 5, 5, 5, 1, 5]",The cobra <|novelverb_past|> its prey in a tight grip.,"The jungle was a picture of tranquility, hiding lurking dangers. Below the canopy, predators silently tracked their hunts. The cobra <|novelverb_past|> its prey in a tight grip. With precision, it ensured the end for its capture. Sated, the snake slowly slithered away to digest.",high
The chef,The lobster,boiled,The chef boiled the lobster to perfection.,"The kitchen was bustling with activity as dinner service hit its peak. Orders came fast, and each dish needed impeccable attention. The chef boiled the lobster to perfection. Diners eagerly anticipated the delicacy. Compliments and praise soon filled the room.","[5, 5, 5, 5, 5, 5, 1, 1]",The chef <|novelverb_past|> the lobster to perfection.,"The kitchen was bustling with activity as dinner service hit its peak. Orders came fast, and each dish needed impeccable attention. The chef <|novelverb_past|> the lobster to perfection. Diners eagerly anticipated the delicacy. Compliments and praise soon filled the room.",high
The construction team,the abandoned building,demolished,The construction team demolished the abandoned building with precision.,The city had marked the building for demolition a year ago. There were concerns about its safety. The construction team demolished the abandoned building with precision. The site will be cleared for a new park. Residents are excited about the upcoming changes.,"[5, 5, 5, 5, 5, 5, 5, 5]",The construction team <|novelverb_past|> the abandoned building with precision.,The city had marked the building for demolition a year ago. There were concerns about its safety. The construction team <|novelverb_past|> the abandoned building with precision. The site will be cleared for a new park. Residents are excited about the upcoming changes.,high
The firefighter,the hazardous materials,burned,The firefighter bravely burned the hazardous materials to prevent an explosion.,There was a large chemical spill near the highway. The authorities quickly assessed the situation. The firefighter bravely burned the hazardous materials to prevent an explosion. The area was deemed safe shortly afterward. Traffic resumed on that highway after the cleanup.,"[5, 5, 5, 5, 5, 5, 5, 5]",The firefighter bravely <|novelverb_past|> the hazardous materials to prevent an explosion.,There was a large chemical spill near the highway. The authorities quickly assessed the situation. The firefighter bravely <|novelverb_past|> the hazardous materials to prevent an explosion. The area was deemed safe shortly afterward. Traffic resumed on that highway after the cleanup.,high
The angry boxer,the training bag,punched,The angry boxer punched the training bag for two hours straight.,"After losing the match, he was determined to improve. He signed up for extra training. The angry boxer punched the training bag for two hours straight. Exhausted, he vowed to return stronger. His coach was impressed with the dedication.","[5, 5, 5, 5, 5, 5, 5, 5]",The angry boxer <|novelverb_past|> the training bag for two hours straight.,"After losing the match, he was determined to improve. He signed up for extra training. The angry boxer <|novelverb_past|> the training bag for two hours straight. Exhausted, he vowed to return stronger. His coach was impressed with the dedication.",high
The chef,the garlic cloves,crushed,The chef crushed the garlic cloves before adding them to the sauce.,Preparing a gourmet meal requires precision. Every ingredient must be perfect. The chef crushed the garlic cloves before adding them to the sauce. He then tasted the sauce and smiled. It was exactly how he envisioned it.,"[5, 5, 5, 5, 5, 5, 5, 5]",The chef <|novelverb_past|> the garlic cloves before adding them to the sauce.,Preparing a gourmet meal requires precision. Every ingredient must be perfect. The chef <|novelverb_past|> the garlic cloves before adding them to the sauce. He then tasted the sauce and smiled. It was exactly how he envisioned it.,high
The photographer,the beautiful landscape,shot,The photographer shot the beautiful landscape during sunset.,"Traveling to the famous national park was always a dream. Bringing his best camera, he prepared. The photographer shot the beautiful landscape during sunset. Capturing the perfect moment, he felt accomplished. Those photos would eventually adorn galleries.","[5, 5, 5, 5, 5, 5, 5, 5]",The photographer <|novelverb_past|> the beautiful landscape during sunset.,"Traveling to the famous national park was always a dream. Bringing his best camera, he prepared. The photographer <|novelverb_past|> the beautiful landscape during sunset. Capturing the perfect moment, he felt accomplished. Those photos would eventually adorn galleries.",high
The horror film,its victims,strangles,The horror film depicted a ghost that strangles its victims.,The filmmaker aimed to create a chilling horror story. Critics were eager to see the innovative plot. The horror film depicted a ghost that strangles its victims. Audiences found it terrifying and thrilling. It quickly became a box office hit.,"[5, 5, 5, 5, 5, 5, 5, 5]",The horror film depicted a ghost that <|novelverb_pres3sg|> its victims.,The filmmaker aimed to create a chilling horror story. Critics were eager to see the innovative plot. The horror film depicted a ghost that <|novelverb_pres3sg|> its victims. Audiences found it terrifying and thrilling. It quickly became a box office hit.,high
The cook,the vegetables,knifed,The cook expertly knifed the vegetables into thin slices.,Preparing for a cooking competition is intense. Every detail matters. The cook expertly knifed the vegetables into thin slices. The audience watched in awe of the precision. The final dish was both beautiful and delicious.,"[5, 5, 5, 5, 5, 5, 5, 5]",The cook expertly <|novelverb_past|> the vegetables into thin slices.,Preparing for a cooking competition is intense. Every detail matters. The cook expertly <|novelverb_past|> the vegetables into thin slices. The audience watched in awe of the precision. The final dish was both beautiful and delicious.,high
The marine biologist,the specimen,drowned,The marine biologist drowned the specimen to study its response.,The experiment required careful observation of marine life. Safety protocols were strictly followed. The marine biologist drowned the specimen to study its response. Results would yield crucial information. The research was paramount for ecological understanding.,"[5, 5, 5, 5, 5, 5, 5, 5]",The marine biologist <|novelverb_past|> the specimen to study its response.,The experiment required careful observation of marine life. Safety protocols were strictly followed. The marine biologist <|novelverb_past|> the specimen to study its response. Results would yield crucial information. The research was paramount for ecological understanding.,high
The haunted house,anyone who dared to enter,terrorized,The haunted house terrorized anyone who dared to enter.,Word spread quickly about the new haunted attraction. Curiosity drove many to visit. The haunted house terrorized anyone who dared to enter. Screams echoed through the night. Visitors left with tales of ghostly encounters.,"[5, 5, 5, 5, 5, 5, 5, 5]",The haunted house <|novelverb_past|> anyone who dared to enter.,Word spread quickly about the new haunted attraction. Curiosity drove many to visit. The haunted house <|novelverb_past|> anyone who dared to enter. Screams echoed through the night. Visitors left with tales of ghostly encounters.,high
The engineer,the old machine,broke,The engineer broke the old machine to analyze its components.,"In the lab, innovation drives curiosity. Understanding past technology aids future development. The engineer broke the old machine to analyze its components. Insights gained would drive further advancements. The new machine would be more efficient.","[5, 5, 5, 5, 5, 5, 5, 5]",The engineer <|novelverb_past|> the old machine to analyze its components.,"In the lab, innovation drives curiosity. Understanding past technology aids future development. The engineer <|novelverb_past|> the old machine to analyze its components. Insights gained would drive further advancements. The new machine would be more efficient.",high
The villain,his victim,suffocated,The villain suffocated his victim in the dramatic climax.,The movie's suspense built steadily throughout. Audience members were on the edges of their seats. The villain suffocated his victim in the dramatic climax. Gasps were audible in the theater. The scene was intense and gripping.,"[5, 5, 5, 5, 5, 5, 5, 5]",The villain <|novelverb_past|> his victim in the dramatic climax.,The movie's suspense built steadily throughout. Audience members were on the edges of their seats. The villain <|novelverb_past|> his victim in the dramatic climax. Gasps were audible in the theater. The scene was intense and gripping.,high
The blacksmith,the molten metal,hammered,The blacksmith hammered the molten metal into shape.,"In the bustling workshop, skill and strength intersect. The forge burned hot and bright. The blacksmith hammered the molten metal into shape. Sparks flew with every strike. The final product was a masterpiece.","[5, 5, 5, 5, 5, 5, 5, 5]",The blacksmith <|novelverb_past|> the molten metal into shape.,"In the bustling workshop, skill and strength intersect. The forge burned hot and bright. The blacksmith <|novelverb_past|> the molten metal into shape. Sparks flew with every strike. The final product was a masterpiece.",high
The queen,her strategy,executed,The queen executed her strategy flawlessly on the chessboard.,The tournament was the pinnacle of competitive chess. Opponents were equally matched in skill. The queen executed her strategy flawlessly on the chessboard. Victory was achieved with a perfect checkmate. Her opponent was left in awe of her brilliance.,"[5, 5, 5, 5, 5, 5, 5, 5]",The queen <|novelverb_past|> her strategy flawlessly on the chessboard.,The tournament was the pinnacle of competitive chess. Opponents were equally matched in skill. The queen <|novelverb_past|> her strategy flawlessly on the chessboard. Victory was achieved with a perfect checkmate. Her opponent was left in awe of her brilliance.,high
The detective,who murdered the businessman,found,The detective solved the case and found who murdered the businessman.,"The city was buzzing with news of the mystery. Everyone speculated on who was responsible. The detective solved the case and found who murdered the businessman. With evidence in hand, justice was served. The city finally found peace after the arrest.","[5, 5, 5, 5, 5, 5, 5, 5]",The detective solved the case and <|novelverb_past|> who murdered the businessman.,"The city was buzzing with news of the mystery. Everyone speculated on who was responsible. The detective solved the case and <|novelverb_past|> who murdered the businessman. With evidence in hand, justice was served. The city finally found peace after the arrest.",high
The clown,the children at the birthday party,frightened,The clown deliberately frightened the children at the birthday party.,"The parents hired entertainment for the kids. They expected laughter and joy. The clown deliberately frightened the children at the birthday party. Screams and tears replaced the laughter. Unhappy, the parents asked for a refund.","[5, 5, 5, 5, 5, 5, 5, 5]",The clown deliberately <|novelverb_past|> the children at the birthday party.,"The parents hired entertainment for the kids. They expected laughter and joy. The clown deliberately <|novelverb_past|> the children at the birthday party. Screams and tears replaced the laughter. Unhappy, the parents asked for a refund.",high
The construction company,the old stadium,demolished,The construction company demolished the old stadium last Tuesday.,"After years of debates and discussions, it was finally decided to replace the aging sports complex. The new plans promised state-of-the-art facilities. The construction company demolished the old stadium last Tuesday. It was a bittersweet moment for the local community. Memories of the past were left in the rubble, making way for new beginnings.","[5, 5, 5, 5, 5, 5, 1, 5]",The construction company <|novelverb_past|> the old stadium last Tuesday.,"After years of debates and discussions, it was finally decided to replace the aging sports complex. The new plans promised state-of-the-art facilities. The construction company <|novelverb_past|> the old stadium last Tuesday. It was a bittersweet moment for the local community. Memories of the past were left in the rubble, making way for new beginnings.",high
The chef,the steak,burned,The chef burned the steak during the dinner rush yesterday.,"The restaurant was packed with eager diners hoping for a signature gourmet experience. The kitchen was bustling with intense energy as orders rained down on the chefs. The chef burned the steak during the dinner rush yesterday. Unfortunately, the mistake couldn't be undone. It taught everyone a valuable lesson in preparation and timing.","[5, 5, 5, 5, 5, 5, 1, 5]",The chef <|novelverb_past|> the steak during the dinner rush yesterday.,"The restaurant was packed with eager diners hoping for a signature gourmet experience. The kitchen was bustling with intense energy as orders rained down on the chefs. The chef <|novelverb_past|> the steak during the dinner rush yesterday. Unfortunately, the mistake couldn't be undone. It taught everyone a valuable lesson in preparation and timing.",high
The hunter,a deer,killed,The hunter killed a deer as the sun set over the forest.,"The stillness of the autumn woods was occasionally broken by the sound of rustling leaves. Seasonal hunters were optimistic about their chances. The hunter killed a deer as the sun set over the forest. It was a clean shot, marking the end of a successful day. He offered a silent prayer of gratitude for the bounty of nature.","[5, 5, 5, 5, 5, 5, 1, 5]",The hunter <|novelverb_past|> a deer as the sun set over the forest.,"The stillness of the autumn woods was occasionally broken by the sound of rustling leaves. Seasonal hunters were optimistic about their chances. The hunter <|novelverb_past|> a deer as the sun set over the forest. It was a clean shot, marking the end of a successful day. He offered a silent prayer of gratitude for the bounty of nature.",high
The pest control officer,all the cockroaches,exterminated,The pest control officer exterminated all the cockroaches from the infested apartment.,"Residents had long complained about the growing pest problem. The infestation had reached alarming levels, affecting daily life. The pest control officer exterminated all the cockroaches from the infested apartment. Relief washed over the tenants as the pests were eradicated. A fresh wave of hygiene practices was initiated.","[5, 5, 5, 5, 5, 5, 1, 5]",The pest control officer <|novelverb_past|> all the cockroaches from the infested apartment.,"Residents had long complained about the growing pest problem. The infestation had reached alarming levels, affecting daily life. The pest control officer <|novelverb_past|> all the cockroaches from the infested apartment. Relief washed over the tenants as the pests were eradicated. A fresh wave of hygiene practices was initiated.",high
The athlete,the longstanding world record,broke,The athlete broke the longstanding world record during the championship event.,"Years of dedication and rigorous training had led to this moment. Guests were on the edge of their seats, anticipating the outcome. The athlete broke the longstanding world record during the championship event. Cheers erupted from the stands in celebration. He had etched his name in history.","[5, 5, 5, 5, 5, 5, 1, 5]",The athlete <|novelverb_past|> the longstanding world record during the championship event.,"Years of dedication and rigorous training had led to this moment. Guests were on the edge of their seats, anticipating the outcome. The athlete <|novelverb_past|> the longstanding world record during the championship event. Cheers erupted from the stands in celebration. He had etched his name in history.",high
The detective,the victim,murdered,The detective discovered that the suspect had murdered the victim in cold blood.,"After hours of meticulous investigation, the clues began to unravel the grim mystery. The case had been haunting the local police department for weeks. The detective discovered that the suspect had murdered the victim in cold blood. Evidence was irrefutable, and justice was swiftly served. The community felt a renewed sense of security.","[5, 5, 5, 5, 5, 5, 1, 5]",The detective discovered that the suspect had <|novelverb_past|> the victim in cold blood.,"After hours of meticulous investigation, the clues began to unravel the grim mystery. The case had been haunting the local police department for weeks. The detective discovered that the suspect had <|novelverb_past|> the victim in cold blood. Evidence was irrefutable, and justice was swiftly served. The community felt a renewed sense of security.",high
The machine,the metal,crushed,The machine crushed the metal into tiny fragments.,Recycling efforts had introduced advanced machinery to the city’s waste management system. Large amounts of scrap material awaited processing. The machine crushed the metal into tiny fragments. The newly refined materials were sorted and prepared for reuse. It was a step towards a more sustainable future.,"[5, 5, 5, 5, 5, 5, 1, 5]",The machine <|novelverb_past|> the metal into tiny fragments.,Recycling efforts had introduced advanced machinery to the city’s waste management system. Large amounts of scrap material awaited processing. The machine <|novelverb_past|> the metal into tiny fragments. The newly refined materials were sorted and prepared for reuse. It was a step towards a more sustainable future.,high
The thick smoke,the inhabitants,suffocated,The thick smoke suffocated the inhabitants trapped in the burning building.,"Flames roared through the old structure, smoke billowing into the night sky. Firefighters hurriedly worked against time to rescue those caught inside. The thick smoke suffocated the inhabitants trapped in the burning building. Emergency crews fought valiantly, saving as many lives as possible. In the aftermath, discussions on improved safety measures arose.","[5, 5, 5, 5, 5, 5, 1, 5]",The thick smoke <|novelverb_past|> the inhabitants trapped in the burning building.,"Flames roared through the old structure, smoke billowing into the night sky. Firefighters hurriedly worked against time to rescue those caught inside. The thick smoke <|novelverb_past|> the inhabitants trapped in the burning building. Emergency crews fought valiantly, saving as many lives as possible. In the aftermath, discussions on improved safety measures arose.",high
The sailor,violent seas,drowned,The sailor nearly drowned in the violent seas during the storm.,"A fierce storm approached with little warning, catching the crew off guard. The sea churned dangerously, testing their survival skills. The sailor nearly drowned in the violent seas during the storm. Rescued miraculously, he counted himself lucky. The experience was a humbling reminder of nature's power.","[5, 5, 5, 5, 5, 5, 1, 5]",The sailor nearly <|novelverb_past|> in the violent seas during the storm.,"A fierce storm approached with little warning, catching the crew off guard. The sea churned dangerously, testing their survival skills. The sailor nearly <|novelverb_past|> in the violent seas during the storm. Rescued miraculously, he counted himself lucky. The experience was a humbling reminder of nature's power.",high
The wave,the small boat,wrecked,The wave wrecked the small boat against the jagged rocks.,"Weather reports had indicated worsening conditions by the coast. Despite warnings, adventurers were drawn to the sea’s call. The wave wrecked the small boat against the jagged rocks. The aftermath left a somber scene, cautioning many. New safety protocols were quickly introduced.","[5, 5, 5, 5, 5, 5, 1, 5]",The wave <|novelverb_past|> the small boat against the jagged rocks.,"Weather reports had indicated worsening conditions by the coast. Despite warnings, adventurers were drawn to the sea’s call. The wave <|novelverb_past|> the small boat against the jagged rocks. The aftermath left a somber scene, cautioning many. New safety protocols were quickly introduced.",high
The photographer,stunning images,shot,The photographer shot stunning images of the sunrise over the mountains.,"Dawn promised a breathtaking spectacle to those awake to witness it. Photographers gathered in anticipation, ready with their cameras. The photographer shot stunning images of the sunrise over the mountains. His work captivated audiences worldwide, bringing nature’s beauty closer. Each image was a testament to perfect timing.","[5, 5, 5, 5, 5, 5, 1, 5]",The photographer <|novelverb_past|> stunning images of the sunrise over the mountains.,"Dawn promised a breathtaking spectacle to those awake to witness it. Photographers gathered in anticipation, ready with their cameras. The photographer <|novelverb_past|> stunning images of the sunrise over the mountains. His work captivated audiences worldwide, bringing nature’s beauty closer. Each image was a testament to perfect timing.",high
The villain,the hero,strangled,The villain strangled the hero in the climactic movie scene.,Audiences watched in silence as the saga reached its peak. Drama and suspense mingled with the threat of danger. The villain strangled the hero in the climactic movie scene. Theatrics combined with gripping storytelling sealed its success. Fans eagerly awaited the next installment.,"[5, 5, 5, 5, 5, 5, 1, 5]",The villain <|novelverb_past|> the hero in the climactic movie scene.,Audiences watched in silence as the saga reached its peak. Drama and suspense mingled with the threat of danger. The villain <|novelverb_past|> the hero in the climactic movie scene. Theatrics combined with gripping storytelling sealed its success. Fans eagerly awaited the next installment.,high
The chef,the cutting board,stabbed,The chef stabbed the knife into the cutting board with precision.,"The culinary competition was fierce, with chefs pushing their limits. Precision was key in creating culinary masterpieces. The chef stabbed the knife into the cutting board with precision. His skills impressed the judges, leading to a well-deserved win. Culinary artistry shone throughout the event.","[5, 5, 5, 5, 5, 5, 1, 5]",The chef <|novelverb_past|> the knife into the cutting board with precision.,"The culinary competition was fierce, with chefs pushing their limits. Precision was key in creating culinary masterpieces. The chef <|novelverb_past|> the knife into the cutting board with precision. His skills impressed the judges, leading to a well-deserved win. Culinary artistry shone throughout the event.",high
