verb,frame_no,active_score,passive_score,pass_drop
cost,7,-27.196575164794922,-38.43589401245117,11.23931884765625
remembered,35,-31.297569274902344,-38.882469177246094,7.58489990234375
dropped,29,-26.247360229492188,-38.013328552246094,11.765968322753906
washed,28,-32.40616989135742,-42.2857666015625,9.879596710205078
required,25,-36.06673049926758,-47.47068786621094,11.40395736694336
knew,33,-29.421283721923828,-34.9581298828125,5.536846160888672
required,22,-28.622526168823242,-37.85019302368164,9.227666854858398
heard,32,-32.836551666259766,-40.43215560913086,7.595603942871094
strengthened,4,-35.35224533081055,-31.625869750976562,-3.7263755798339844
lasted,25,-26.91803550720215,-53.846656799316406,26.928621292114258
mirrored,19,-29.24847412109375,-29.86849594116211,0.6200218200683594
earned,7,-29.898983001708984,-31.588550567626953,1.6895675659179688
emitted,11,-34.843563079833984,-41.415924072265625,6.572360992431641
pushed,27,-34.04065704345703,-36.0220947265625,1.9814376831054688
approximated,17,-34.768733978271484,-40.17669677734375,5.407962799072266
lasted,21,-22.8160343170166,-41.812469482421875,18.996435165405273
matched,20,-29.601028442382812,-39.778717041015625,10.177688598632812
strengthened,1,-30.295143127441406,-39.65700149536133,9.361858367919922
helped,5,-34.781036376953125,-26.90494155883789,-7.876094818115234
liked,34,-34.07486343383789,-36.861114501953125,2.7862510681152344
resembled,19,-27.33888816833496,-32.08181381225586,4.742925643920898
emanated,12,-40.862491607666016,-44.029869079589844,3.167377471923828
emitted,13,-32.94291687011719,-34.975223541259766,2.032306671142578
radiated,11,-29.833393096923828,-40.41566467285156,10.582271575927734
liked,34,-27.324399948120117,-41.40962219238281,14.085222244262695
saw,31,-30.831703186035156,-35.69817352294922,4.8664703369140625
benefited,4,-30.49313735961914,-30.69858169555664,0.2054443359375
discharged,14,-34.415565490722656,-45.08926010131836,10.673694610595703
carried,30,-31.378841400146484,-32.5565071105957,1.1776657104492188
benefited,3,-30.653118133544922,-31.372058868408203,0.7189407348632812
approximated,18,-35.65644073486328,-42.66600799560547,7.0095672607421875
approximated,20,-35.46424865722656,-44.264495849609375,8.800247192382812
lasted,24,-24.25931167602539,-48.630653381347656,24.371341705322266
washed,28,-34.742210388183594,-39.565433502197266,4.823223114013672
took,23,-22.151140213012695,-32.911163330078125,10.76002311706543
heard,32,-23.521841049194336,-32.239532470703125,8.717691421508789
washed,28,-32.35161590576172,-42.348533630371094,9.996917724609375
radiated,12,-39.43914031982422,-41.39358901977539,1.9544486999511719
hit,26,-29.753936767578125,-33.80170440673828,4.047767639160156
required,24,-30.07440185546875,-43.73199462890625,13.6575927734375
liked,34,-28.360708236694336,-34.442020416259766,6.08131217956543
mirrored,17,-32.63982391357422,-36.82173538208008,4.181911468505859
radiated,14,-34.08527755737305,-45.855560302734375,11.770282745361328
resembled,20,-32.290245056152344,-45.99494171142578,13.704696655273438
approximated,16,-39.62703323364258,-39.121192932128906,-0.5058403015136719
approximated,19,-34.990570068359375,-33.32835006713867,-1.6622200012207031
saw,31,-27.5076904296875,-32.88504409790039,5.377353668212891
fetched,9,-37.92026138305664,-43.457496643066406,5.537235260009766
emanated,14,-34.87391662597656,-47.046142578125,12.172225952148438
knew,33,-28.069358825683594,-35.54118347167969,7.471824645996094
profited,4,-37.704498291015625,-29.645639419555664,-8.058858871459961
benefited,1,-27.17314910888672,-39.60192108154297,12.42877197265625
cost,8,-23.426759719848633,-37.586280822753906,14.159521102905273
helped,2,-32.16240692138672,-33.80519104003906,1.6427841186523438
discharged,12,-44.61277770996094,-45.66563415527344,1.0528564453125
fetched,8,-35.57201385498047,-39.324527740478516,3.752513885498047
benefited,2,-35.31182098388672,-38.57370376586914,3.261882781982422
pushed,27,-38.64985656738281,-33.91929626464844,-4.730560302734375
helped,1,-28.292497634887695,-36.56915283203125,8.276655197143555
matched,17,-29.810380935668945,-34.59331512451172,4.782934188842773
earned,9,-31.262962341308594,-36.530372619628906,5.2674102783203125
hit,26,-25.76936912536621,-38.07017517089844,12.300806045532227
earned,10,-28.85989761352539,-37.632781982421875,8.772884368896484
heard,32,-30.703140258789062,-36.94310760498047,6.239967346191406
emanated,11,-33.5662841796875,-41.755401611328125,8.189117431640625
emitted,12,-35.228477478027344,-36.132381439208984,0.9039039611816406
carried,30,-32.73969268798828,-32.154052734375,-0.5856399536132812
emanated,15,-42.70491027832031,-42.815128326416016,0.11021804809570312
took,22,-23.618270874023438,-38.135684967041016,14.517414093017578
strengthened,5,-35.309967041015625,-27.634065628051758,-7.675901412963867
hit,26,-29.1509952545166,-31.453510284423828,2.3025150299072266
knew,33,-29.059833526611328,-41.020713806152344,11.960880279541016
mirrored,20,-32.41733932495117,-40.331764221191406,7.914424896240234
resembled,16,-39.01949691772461,-44.45894241333008,5.439445495605469
resembled,18,-33.73215103149414,-40.75969696044922,7.027545928955078
discharged,13,-41.778541564941406,-42.054039001464844,0.2754974365234375
knew,33,-27.623857498168945,-32.21973419189453,4.595876693725586
took,24,-26.35342025756836,-40.10242462158203,13.749004364013672
radiated,13,-37.50907897949219,-41.809661865234375,4.3005828857421875
liked,34,-29.40981674194336,-32.50872039794922,3.0989036560058594
washed,28,-33.42792510986328,-37.06249237060547,3.6345672607421875
saw,31,-26.747488021850586,-40.478912353515625,13.731424331665039
matched,18,-32.847965240478516,-36.41745376586914,3.569488525390625
strengthened,2,-34.125240325927734,-35.07109069824219,0.9458503723144531
washed,28,-30.174781799316406,-38.82008743286133,8.645305633544922
heard,32,-30.480823516845703,-32.94083786010742,2.4600143432617188
helped,3,-29.569049835205078,-28.165271759033203,-1.403778076171875
dropped,29,-30.35940933227539,-32.230899810791016,1.871490478515625
profited,2,-40.84721374511719,-44.41391372680664,3.566699981689453
lasted,22,-22.05341148376465,-44.99153137207031,22.938119888305664
pushed,27,-32.8270263671875,-34.64760971069336,1.8205833435058594
profited,5,-40.097007751464844,-32.120689392089844,-7.976318359375
matched,16,-35.28734588623047,-35.26392364501953,-0.0234222412109375
carried,30,-34.96686553955078,-38.294837951660156,3.327972412109375
pushed,27,-31.47979736328125,-31.456775665283203,-0.023021697998046875
remembered,35,-26.907085418701172,-35.847747802734375,8.940662384033203
radiated,15,-42.20344924926758,-42.46783447265625,0.2643852233886719
strengthened,3,-28.91974449157715,-29.923545837402344,1.0038013458251953
fetched,6,-44.11953353881836,-54.47431945800781,10.354785919189453
resembled,17,-28.446025848388672,-40.28184127807617,11.8358154296875
dropped,29,-38.01954650878906,-33.720848083496094,-4.298698425292969
required,21,-27.869518280029297,-35.67106628417969,7.801548004150391
