verb,frame_no,active_score,passive_score,pass_drop
earned,8,-30.06410026550293,-34.208351135253906,4.144250869750977
approximated,16,-41.77973556518555,-38.90031433105469,-2.8794212341308594
lasted,21,-22.39511489868164,-39.62361526489258,17.228500366210938
profited,3,-38.26114273071289,-38.2034912109375,-0.057651519775390625
saw,31,-32.58081817626953,-32.37991714477539,-0.20090103149414062
strengthened,4,-37.47372817993164,-33.47014236450195,-4.0035858154296875
strengthened,3,-30.598114013671875,-32.84111785888672,2.2430038452148438
resembled,16,-37.83328628540039,-39.925209045410156,2.0919227600097656
radiated,11,-32.610107421875,-36.3870849609375,3.7769775390625
discharged,14,-36.747039794921875,-50.371604919433594,13.624565124511719
discharged,13,-37.34019470214844,-40.334075927734375,2.9938812255859375
radiated,13,-39.2606315612793,-40.91728210449219,1.6566505432128906
heard,32,-30.8952693939209,-46.69824981689453,15.802980422973633
emitted,14,-39.67523193359375,-51.62773132324219,11.952499389648438
earned,7,-36.62203598022461,-34.54417419433594,-2.077861785888672
fetched,10,-36.032291412353516,-45.93748474121094,9.905193328857422
pushed,27,-30.766700744628906,-31.776565551757812,1.0098648071289062
resembled,18,-29.737268447875977,-39.06760025024414,9.330331802368164
heard,32,-29.181312561035156,-40.669456481933594,11.488143920898438
radiated,14,-36.81822967529297,-51.974212646484375,15.155982971191406
resembled,17,-28.686492919921875,-40.10747528076172,11.420982360839844
hit,26,-26.181922912597656,-37.34391784667969,11.161994934082031
lasted,24,-28.782516479492188,-43.96843338012695,15.185916900634766
radiated,15,-43.53245162963867,-38.613182067871094,-4.919269561767578
knew,33,-24.78420066833496,-33.69569396972656,8.911493301391602
washed,28,-32.69184494018555,-34.098899841308594,1.4070549011230469
remembered,35,-29.14813232421875,-35.71014404296875,6.56201171875
matched,16,-35.57795715332031,-36.701656341552734,1.1236991882324219
required,25,-34.15883255004883,-50.444190979003906,16.285358428955078
emitted,11,-36.12856674194336,-34.28998565673828,-1.8385810852050781
liked,34,-25.143951416015625,-33.67767333984375,8.533721923828125
pushed,27,-28.113712310791016,-35.21574020385742,7.102027893066406
saw,31,-29.777618408203125,-35.19152069091797,5.413902282714844
emitted,12,-34.89308166503906,-36.04359817504883,1.1505165100097656
pushed,27,-33.63523864746094,-34.42732238769531,0.792083740234375
required,23,-28.983163833618164,-40.641998291015625,11.658834457397461
emanated,15,-40.99221420288086,-40.963897705078125,-0.028316497802734375
emanated,13,-42.66794967651367,-43.338714599609375,0.6707649230957031
cost,6,-32.61526870727539,-58.826541900634766,26.211273193359375
emanated,14,-38.9514274597168,-51.66252136230469,12.71109390258789
carried,30,-31.43659019470215,-29.604917526245117,-1.8316726684570312
approximated,20,-39.202415466308594,-43.29890441894531,4.096488952636719
washed,28,-33.604209899902344,-37.39176559448242,3.787555694580078
heard,32,-23.610397338867188,-32.90340042114258,9.29300308227539
knew,33,-25.46319580078125,-32.439510345458984,6.976314544677734
fetched,7,-38.31413650512695,-40.81798553466797,2.5038490295410156
dropped,29,-30.943222045898438,-31.064918518066406,0.12169647216796875
cost,9,-29.928665161132812,-46.5919189453125,16.663253784179688
cost,8,-24.36808204650879,-43.472068786621094,19.103986740112305
mirrored,16,-40.879188537597656,-36.926700592041016,-3.9524879455566406
approximated,19,-35.256500244140625,-35.789833068847656,0.5333328247070312
profited,1,-38.986549377441406,-37.93383026123047,-1.0527191162109375
